4880 845914
4900 764362
4920 856799
4940 794854
4960 833960
4980 792396
5000 783360
5020 868103
5040 832435
5060 840075
5080 892043
5100 803953
5120 1.54905e+06
5140 1.2234e+06
5160 1.48312e+06
5180 2.24586e+06
5200 1.05834e+06
5220 1.35503e+06
5240 1.10033e+06
5260 868172
5280 1.33206e+06
5300 898910
5320 941631
5340 888675
5360 884360
5380 903686
5400 914182
5420 975685
5440 1.02303e+06
5460 1.47107e+06
5480 1.10804e+06
5500 1.66712e+06
5520 1.31007e+06
5540 1.35763e+06
5560 1.18303e+06
5580 1.80171e+06
5600 1.69363e+06
5620 1.21184e+06
5640 1.44017e+06
5660 2.05666e+06
5680 1.15783e+06
5700 1.11401e+06
5720 1.31481e+06
5740 1.34768e+06
5760 1.92753e+06
5780 1.69694e+06
5800 1.77291e+06
5820 1.84054e+06
5840 1.86826e+06
5860 1.21136e+06
5880 1.26375e+06
5900 2.0521e+06
5920 1.54385e+06
5940 1.28965e+06
5960 1.37846e+06
5980 1.1903e+06
6000 1.33632e+06
6020 1.23858e+06
6040 1.1815e+06
6060 1.26039e+06
6080 1.19527e+06
6100 1.16313e+06
6120 1.18756e+06
6140 1.34686e+06
6160 1.27569e+06
6180 1.2037e+06
6200 1.21774e+06
6220 1.23822e+06
6240 1.23083e+06
6260 1.211e+06
6280 1.27743e+06
6300 1.28629e+06
6320 1.24123e+06
6340 1.27264e+06
6360 1.21695e+06
6380 1.56377e+06
6400 1.26173e+06
6420 1.28795e+06
6440 1.28775e+06
6460 1.36121e+06
6480 1.30819e+06
6500 1.31863e+06
6520 1.2569e+06
6540 1.53273e+06
6560 1.56967e+06
6580 1.34846e+06
6600 1.5342e+06
6620 1.36873e+06
6640 1.31056e+06
6660 1.35981e+06
6680 1.57903e+06
6700 1.53627e+06
6720 1.35045e+06
6740 1.36471e+06
6760 1.37997e+06
6780 1.75815e+06
6800 1.50353e+06
6820 1.51672e+06
6840 1.39528e+06
6860 1.40236e+06
6880 1.41435e+06
6900 1.47907e+06
6920 1.43586e+06
6940 1.4369e+06
6960 1.43212e+06
6980 1.41083e+06
7000 1.54863e+06
7020 1.70338e+06
7040 1.45514e+06
7060 1.49091e+06
7080 1.85223e+06
7100 1.46386e+06
7120 1.47954e+06
7140 1.49195e+06
7160 1.51357e+06
7180 1.55019e+06
7200 2.30687e+06
7220 1.90476e+06
7240 1.92435e+06
7260 1.91109e+06
7280 1.96889e+06
7300 2.01426e+06
7320 1.84567e+06
7340 1.95021e+06
7360 1.9482e+06
7380 2.85607e+06
7400 2.61873e+06
7420 1.80795e+06
7440 1.69563e+06
7460 1.75901e+06
7480 2.31695e+06
7500 2.17665e+06
7520 1.8798e+06
7540 2.37953e+06
7560 2.27322e+06
